"year","station_name","station_long","station_lat","high","low","total_rainfall"
2016,"Armagh",-6.64866,54.35234,19.6,1.1,736.6
2016,"Ballypatrick Forest",-6.15336,55.18062,17.3,1.6,1122.7
2016,"Bradford",-1.77234,53.81341,19.9,1.3,829.4
2016,"Braemar",-3.39635,57.00612,17.7,-2.8,956.7
2016,"Camborne",-5.32656,50.21782,19.4,4.6,1147.3
2016,"Cambridge NIAB",0.10196,52.24501,23.9,1.9,498.6
2016,"Cardiff Bute Park",-3.18728,51.48783,21.6,2.2,1191.8
2016,"Dunstaffnage",-5.43859,56.45054,18.7,1.6,1737.1
2016,"Durham",-1.58455,54.76786,20.2,0.8,695.8
2016,"Eastbourne",0.28543,50.76167,21.9,3.9,575
2016,"Eskdalemuir",-3.206,55.311,17.7,-1.3,1691.6
2016,"Heathrow",-0.44904,51.47872,24.7,2.9,590.6
2016,"Hurn",-1.83483,50.7789,23.1,1.4,892.4
2016,"Lerwick",-1.18299,60.13946,14.5,0.5,1217.9
2016,"Leuchars",-2.86051,56.37745,19.6,-0.3,668
2016,"Lowestoft",1.72679,52.48323,22.9,2.5,629.6
2016,"Manston",1.33716,51.34597,23.3,2.9,595
2016,"Nairn",-3.82097,57.593,18.7,-0.4,643.9
2016,"Newton Rigg",-2.78644,54.6699,18.7,-0.2,961.6
2016,"Oxford",-1.2625,51.76073,23.5,2.2,658.2
2016,"Paisley",-4.42966,55.8455,19.3,0.8,1163.8
2016,"Ross-on-Wye",-2.58441,51.91075,22.3,1.9,732.8
2016,"Shawbury",-2.66329,52.79433,21.4,0.7,725.6
2016,"Sheffield",-1.48986,53.38101,21.3,2,787.8
2016,"Stornoway Airport",-6.31772,58.21382,16.6,1,1199.8
2016,"Sutton Bonington",-1.25,52.8331,22.6,1.9,667.2
2016,"Tiree",-6.8796,56.49999,16.7,2.5,1317
2016,"Valley",-4.53524,53.25238,19.1,3.7,858.4
2016,"Waddington",-0.52173,53.17509,22,1.7,652.6
2016,"Whitby",-0.62411,54.48073,21.2,1.5,736.5
2016,"Wick Airport",-3.0884,58.45406,16.7,0.4,793.2
2016,"Yeovilton",-2.64148,51.00586,22.8,1.4,690.4
2017,"Aberporth",-4.56999,52.13914,18.3,3.9,1008.4
2017,"Armagh",-6.64866,54.35234,19.8,2.7,727.9
2017,"Ballypatrick Forest",-6.15336,55.18062,16.8,2.9,1356.8
2017,"Bradford",-1.77234,53.81341,19.9,1.8,736
2017,"Braemar",-3.39635,57.00612,17,-1.6,672.3
2017,"Camborne",-5.32656,50.21782,18.7,5.3,1005
2017,"Cambridge NIAB",0.10196,52.24501,22.1,0.5,605.2
2017,"Cardiff Bute Park",-3.18728,51.48783,21.4,2,1020.5
2017,"Dunstaffnage",-5.43859,56.45054,18.2,2.6,1660.8
2017,"Durham",-1.58455,54.76786,19.2,0.7,634.4
2017,"Eastbourne",0.28543,50.76167,21.9,1.1,642.1
2017,"Eskdalemuir",-3.206,55.311,17.1,-0.8,1772.5
2017,"Heathrow",-0.44904,51.47872,24,0.7,572.2
2017,"Hurn",-1.83483,50.7789,22.1,-0.1,797.3
2017,"Lerwick",-1.18299,60.13946,14.7,2.3,1415.6
2017,"Leuchars",-2.86051,56.37745,18.9,0.4,615.6
2017,"Lowestoft",1.72679,52.48323,21.5,1.2,592.7
2017,"Manston",1.33716,51.34597,22.8,0.7,512
2017,"Nairn",-3.82097,57.593,18.6,1,776
2017,"Newton Rigg",-2.78644,54.6699,18.3,0.1,963.6
2017,"Oxford",-1.2625,51.76073,23.3,0.8,576.8
2017,"Paisley",-4.42966,55.8455,18.8,1.2,1129
2017,"Ross-on-Wye",-2.58441,51.91075,22.4,0.9,646.8
2017,"Shawbury",-2.66329,52.79433,21.7,0.9,669
2017,"Sheffield",-1.48986,53.38101,21.2,2.2,697
2017,"Stornoway Airport",-6.31772,58.21382,16.6,2.3,1237
2017,"Sutton Bonington",-1.25,52.8331,21.9,1,648.2
2017,"Tiree",-6.8796,56.49999,16.6,3.8,1335.8
2017,"Valley",-4.53524,53.25238,18.8,4.2,871
2017,"Waddington",-0.52173,53.17509,21.3,1,583.4
2017,"Whitby",-0.62411,54.48073,20,2,631.1
2017,"Wick Airport",-3.0884,58.45406,16.3,1.6,949.7
2017,"Yeovilton",-2.64148,51.00586,21.7,0.7,647.4
2018,"Aberporth",-4.56999,52.13914,20.3,1.3,1004.2
2018,"Armagh",-6.64866,54.35234,21.9,0.2,811.2
2018,"Ballypatrick Forest",-6.15336,55.18062,18,0.8,1246
2018,"Bradford",-1.77234,53.81341,24.3,0.1,701.8
2018,"Braemar",-3.39635,57.00612,20.9,-2.5,830.4
2018,"Camborne",-5.32656,50.21782,21.5,2.7,1197
2018,"Cambridge NIAB",0.10196,52.24501,26.7,-0.3,497.8
2018,"Cardiff Bute Park",-3.18728,51.48783,25.4,0.8,1191.6
2018,"Dunstaffnage",-5.43859,56.45054,20.4,1,1702.1
2018,"Durham",-1.58455,54.76786,23.4,-0.2,612.3
2018,"Eastbourne",0.28543,50.76167,24.8,1,730.9
2018,"Eskdalemuir",-3.206,55.311,20.7,-2.2,1766.7
2018,"Heathrow",-0.44904,51.47872,28.3,0.6,580
2018,"Hurn",-1.83483,50.7789,25.9,-1.3,824.7
2018,"Lerwick",-1.18299,60.13946,16,0.7,1075.7
2018,"Leuchars",-2.86051,56.37745,21.7,-0.7,650.3
2018,"Lowestoft",1.72679,52.48323,23.9,0.6,554.3
2018,"Manston",1.33716,51.34597,24.9,0.4,667.2
2018,"Nairn",-3.82097,57.593,21.7,-0.8,513.3
2018,"Newton Rigg",-2.78644,54.6699,22.5,-1.1,886
2018,"Oxford",-1.2625,51.76073,27.4,0.3,587.2
2018,"Paisley",-4.42966,55.8455,21.6,0.1,1063.3
2018,"Ross-on-Wye",-2.58441,51.91075,26.3,0.6,747.6
2018,"Shawbury",-2.66329,52.79433,25.2,-0.5,646
2018,"Sheffield",-1.48986,53.38101,25.4,0.6,798.2
2018,"Stornoway Airport",-6.31772,58.21382,17.3,0.8,1161.8
2018,"Sutton Bonington",-1.25,52.8331,26.2,0.2,536.2
2018,"Tiree",-6.8796,56.49999,17,2,1241.1
2018,"Valley",-4.53524,53.25238,21,1.6,873.2
2018,"Waddington",-0.52173,53.17509,25.4,-0.4,593.4
2018,"Whitby",-0.62411,54.48073,22.3,0.8,618.8
2018,"Wick Airport",-3.0884,58.45406,18.6,0.5,628.3
2018,"Yeovilton",-2.64148,51.00586,25.9,-0.1,681
2019,"Aberporth",-4.56999,52.13914,19.4,3.8,1031.2
2019,"Armagh",-6.64866,54.35234,20.9,3,872.7
2019,"Ballypatrick Forest",-6.15336,55.18062,17.7,3,1322.1
2019,"Bradford",-1.77234,53.81341,21.7,1.8,1031.4
2019,"Braemar",-3.39635,57.00612,19.6,-3.6,969.4
2019,"Camborne",-5.32656,50.21782,20.1,5.5,1258
2019,"Cambridge NIAB",0.10196,52.24501,24.2,1,569.5
2019,"Cardiff Bute Park",-3.18728,51.48783,23.7,1.8,1427.4
2019,"Dunstaffnage",-5.43859,56.45054,19.5,2.9,1718.3
2019,"Durham",-1.58455,54.76786,21.6,1.2,730.8
2019,"Eastbourne",0.28543,50.76167,22.2,2.1,853.6
2019,"Eskdalemuir",-3.206,55.311,19.5,-1.3,1698.4
2019,"Heathrow",-0.44904,51.47872,25.5,2,652.2
2019,"Hurn",-1.83483,50.7789,23.7,0.1,938.2
2019,"Lerwick",-1.18299,60.13946,15.4,1.6,1138.7
2019,"Leuchars",-2.86051,56.37745,20.6,-0.2,774.2
2019,"Lowestoft",1.72679,52.48323,23.9,1.7,613.6
2019,"Manston",1.33716,51.34597,23.7,1.9,577.4
2019,"Nairn",-3.82097,57.593,20,0.5,812.4
2019,"Newton Rigg",-2.78644,54.6699,20.7,0.3,1149.4
2019,"Oxford",-1.2625,51.76073,24.5,1,726.1
2019,"Paisley",-4.42966,55.8455,21.1,1.8,1209.6
2019,"Ross-on-Wye",-2.58441,51.91075,23.3,1.7,939.4
2019,"Shawbury",-2.66329,52.79433,21.8,0.7,818.2
2019,"Sheffield",-1.48986,53.38101,22.7,2.8,1106.6
2019,"Stornoway Airport",-6.31772,58.21382,17.6,1.6,1267.2
2019,"Sutton Bonington",-1.25,52.8331,23.1,1.7,846.4
2019,"Tiree",-6.8796,56.49999,17.2,4.1,1307.2
2019,"Valley",-4.53524,53.25238,19.5,4.4,832
2019,"Waddington",-0.52173,53.17509,22.6,1.5,817.6
2019,"Whitby",-0.62411,54.48073,21.8,2.1,675.9
2019,"Wick Airport",-3.0884,58.45406,17,1.3,768
2019,"Yeovilton",-2.64148,51.00586,24,1,761
2020,"Aberporth",-4.56999,52.13914,18.6,4,1163.6
2020,"Armagh",-6.64866,54.35234,19.7,2.2,856
2020,"Ballypatrick Forest",-6.15336,55.18062,17.4,1.7,1425.2
2020,"Bradford",-1.77234,53.81341,19.9,2,1107
2020,"Braemar",-3.39635,57.00612,17.8,-1.7,997
2020,"Camborne",-5.32656,50.21782,19.1,5.1,1184.8
2020,"Cambridge NIAB",0.10196,52.24501,23.9,2.5,663.7
2020,"Cardiff Bute Park",-3.18728,51.48783,22.1,3,1486
2020,"Dunstaffnage",-5.43859,56.45054,19.4,2.8,2141.4
2020,"Durham",-1.58455,54.76786,19.5,2.1,704
2020,"Eastbourne",0.28543,50.76167,23.2,4.7,687.7
2020,"Eskdalemuir",-3.206,55.311,17.9,0.3,2335.8
2020,"Heathrow",-0.44904,51.47872,25.6,3.5,662.6
2020,"Hurn",-1.83483,50.7789,23.4,2.3,950.2
2020,"Lerwick",-1.18299,60.13946,14.8,2.1,1284.3
2020,"Leuchars",-2.86051,56.37745,18.9,1,768.8
2020,"Lowestoft",1.72679,52.48323,23.4,2.9,679.3
2020,"Manston",1.33716,51.34597,24.5,4,604.2
2020,"Nairn",-3.82097,57.593,18.4,0.7,766.5
2020,"Newton Rigg",-2.78644,54.6699,19.7,1.5,1325.9
2020,"Oxford",-1.2625,51.76073,23.5,3,813.6
2020,"Paisley",-4.42966,55.8455,19.7,2.5,1539.1
2020,"Ross-on-Wye",-2.58441,51.91075,22.4,3,960.6
2020,"Shawbury",-2.66329,52.79433,21.5,1.6,793.4
2020,"Sheffield",-1.48986,53.38101,21.2,2.8,912.2
2020,"Stornoway Airport",-6.31772,58.21382,16.6,1.9,1453
2020,"Sutton Bonington",-1.25,52.8331,22.4,2.5,689.2
2020,"Tiree",-6.8796,56.49999,16.9,2.8,1467.5
2020,"Valley",-4.53524,53.25238,19.2,4.3,944.2
2020,"Waddington",-0.52173,53.17509,22,1.8,576.4
2020,"Whitby",-0.62411,54.48073,19.5,2.5,748.6
2020,"Wick Airport",-3.0884,58.45406,16.2,1.4,688.8
2020,"Yeovilton",-2.64148,51.00586,22.4,2.9,790.4
2021,"Aberporth",-4.56999,52.13914,19.2,2.8,967.8
2021,"Armagh",-6.64866,54.35234,22.6,0.2,787.6
2021,"Ballypatrick Forest",-6.15336,55.18062,18.6,1,1163.6
2021,"Bradford",-1.77234,53.81341,21.8,-0.1,910.1
2021,"Braemar",-3.39635,57.00612,20.9,-4.1,845.2
2021,"Camborne",-5.32656,50.21782,20,3.7,1052
2021,"Cambridge NIAB",0.10196,52.24501,23.5,0.6,582.8
2021,"Cardiff Bute Park",-3.18728,51.48783,23.6,1.4,1189.2
2021,"Dunstaffnage",-5.43859,56.45054,21.3,0,1513
2021,"Durham",-1.58455,54.76786,21.5,-0.4,734.2
2021,"Eastbourne",0.28543,50.76167,20.9,2.2,699.8
2021,"Eskdalemuir",-3.206,55.311,21.6,-2.8,1717
2021,"Heathrow",-0.44904,51.47872,24.2,1.3,662.4
2021,"Hurn",-1.83483,50.7789,22.6,0.1,809
2021,"Lerwick",-1.18299,60.13946,15.2,0.5,1013.4
2021,"Leuchars",-2.86051,56.37745,19.7,-1,777.6
2021,"Lowestoft",1.72679,52.48323,21.4,1.1,586
2021,"Manston",1.33716,51.34597,21.8,1.7,612.3
2021,"Nairn",-3.82097,57.593,20.4,-0.9,686.6
2021,"Newton Rigg",-2.78644,54.6699,21.9,-1.4,982.6
2021,"Oxford",-1.2625,51.76073,23.7,1.3,712.9
2021,"Paisley",-4.42966,55.8455,22.8,-0.3,1011.7
2021,"Ross-on-Wye",-2.58441,51.91075,23.7,1.1,787
2021,"Shawbury",-2.66329,52.79433,22.4,-0.3,647
2021,"Sheffield",-1.48986,53.38101,22.8,0.9,839.6
2021,"Stornoway Airport",-6.31772,58.21382,16.8,0.4,1222.2
2021,"Sutton Bonington",-1.25,52.8331,23.7,0.2,590.2
2021,"Tiree",-6.8796,56.49999,17.5,2,1133.2
2021,"Valley",-4.53524,53.25238,21.2,2.5,906.6
2021,"Waddington",-0.52173,53.17509,22.5,0.2,608.6
2021,"Whitby",-0.62411,54.48073,20.6,0.8,744.3
2021,"Wick Airport",-3.0884,58.45406,16.6,-0.7,647.6
2021,"Yeovilton",-2.64148,51.00586,22.9,0.7,686.6
2022,"Aberporth",-4.56999,52.13914,20.6,2.3,723.8
2022,"Armagh",-6.64866,54.35234,21.8,0.6,859.2
2022,"Ballypatrick Forest",-6.15336,55.18062,18.6,2,1217
2022,"Bradford",-1.77234,53.81341,22.7,0.4,845.4
2022,"Braemar",-3.39635,57.00612,19.4,-3.1,964.2
2022,"Camborne",-5.32656,50.21782,22.4,3.8,998.4
2022,"Cambridge NIAB",0.10196,52.24501,26.6,0.1,446
2022,"Cardiff Bute Park",-3.18728,51.48783,25,1.4,1017.2
2022,"Dunstaffnage",-5.43859,56.45054,19.3,1.6,1667
2022,"Durham",-1.58455,54.76786,22.6,0.5,655.2
2022,"Eastbourne",0.28543,50.76167,24.3,4.2,715.2
2022,"Eskdalemuir",-3.206,55.311,19.8,-2.1,1950
2022,"Heathrow",-0.44904,51.47872,27.2,1.7,577.6
2022,"Hurn",-1.83483,50.7789,25.5,0.2,760.2
2022,"Lerwick",-1.18299,60.13946,14.6,1,1214.1
2022,"Leuchars",-2.86051,56.37745,22,-0.3,646.7
2022,"Lowestoft",1.72679,52.48323,24.6,1.6,445.1
2022,"Manston",1.33716,51.34597,24.7,2.4,488.8
2022,"Nairn",-3.82097,57.593,20.1,-0.1,573
2022,"Newton Rigg",-2.78644,54.6699,21,-0.5,964
2022,"Oxford",-1.2625,51.76073,26.4,0.8,548.1
2022,"Paisley",-4.42966,55.8455,20.8,0.8,1229.4
2022,"Ross-on-Wye",-2.58441,51.91075,25.4,0.7,648
2022,"Shawbury",-2.66329,52.79433,24.1,-0.5,647.6
2022,"Sheffield",-1.48986,53.38101,23.9,1.2,822.4
2022,"Stornoway Airport",-6.31772,58.21382,16.7,1.8,1315.6
2022,"Sutton Bonington",-1.25,52.8331,24.8,1.2,535.4
2022,"Tiree",-6.8796,56.49999,17.1,2.9,1562.3
2022,"Valley",-4.53524,53.25238,21.1,3.4,747.2
2022,"Waddington",-0.52173,53.17509,24.5,1.4,597.5
2022,"Whitby",-0.62411,54.48073,22.8,1.2,572.3
2022,"Wick Airport",-3.0884,58.45406,17.3,1,749.6
2022,"Yeovilton",-2.64148,51.00586,25.7,0.4,672.6
2023,"Aberporth",-4.56999,52.13914,20.1,3.9,303.6
2023,"Armagh",-6.64866,54.35234,22.4,2.7,368.2
2023,"Ballypatrick Forest",-6.15336,55.18062,19.6,3.1,527
2023,"Bradford",-1.77234,53.81341,21.6,2.1,333.8
2023,"Braemar",-3.39635,57.00612,20.5,-1.9,322.8
2023,"Camborne",-5.32656,50.21782,19.9,4.9,456.8
2023,"Cambridge NIAB",0.10196,52.24501,24,1.7,275.1
2023,"Cardiff Bute Park",-3.18728,51.48783,23.6,2.4,624.2
2023,"Dunstaffnage",-5.43859,56.45054,21.5,2.8,649.8
2023,"Durham",-1.58455,54.76786,20.7,2,239
2023,"Eastbourne",0.28543,50.76167,22.4,4.3,375.4
2023,"Eskdalemuir",-3.206,55.311,20.9,0.2,799.7
2023,"Heathrow",-0.44904,51.47872,25.3,2.5,323.8
2023,"Hurn",-1.83483,50.7789,23.9,1.2,389.2
2023,"Lerwick",-1.18299,60.13946,15.1,0.7,580.4
2023,"Leuchars",-2.86051,56.37745,18.6,0.9,225.2
2023,"Lowestoft",1.72679,52.48323,21,2.2,221.7
2023,"Manston",1.33716,51.34597,21.9,3,218.2
2023,"Nairn",-3.82097,57.593,20.9,0.8,260.4
2023,"Newton Rigg",-2.78644,54.6699,21.7,1.6,397.5
2023,"Oxford",-1.2625,51.76073,23.8,2.7,326.7
2023,"Paisley",-4.42966,55.8455,22.5,2.7,475
2023,"Ross-on-Wye",-2.58441,51.91075,23.7,2.4,340.4
2023,"Shawbury",-2.66329,52.79433,22.6,1.6,265.2
2023,"Sheffield",-1.48986,53.38101,22.2,2.9,320.4
2023,"Stornoway Airport",-6.31772,58.21382,17.5,2.1,459.8
2023,"Sutton Bonington",-1.25,52.8331,22,2.7,342.4
2023,"Tiree",-6.8796,56.49999,18.3,3.3,534.4
2023,"Valley",-4.53524,53.25238,21.1,4.9,289.6
2023,"Waddington",-0.52173,53.17509,22,2.2,238.4
2023,"Whitby",-0.62411,54.48073,19.9,2.9,236.9
2023,"Wick Airport",-3.0884,58.45406,16.6,0.6,367
2023,"Yeovilton",-2.64148,51.00586,23.4,1.4,350
