"station_name","year_month","min_temp","max_temp","rainfall"
"Oxford","1951-03",1.6,8,90.2
"Oxford","1951-04",2.9,12,64.8
"Oxford","1951-05",6.5,14.5,53.4
"Oxford","1951-06",9.4,19.7,35.9
"Oxford","1951-07",12.1,22.3,34.2
"Oxford","1951-08",11.7,19.9,93.7
"Oxford","1951-09",10.7,18.8,125.1
"Oxford","1951-10",5,13.8,22.9
"Oxford","1951-11",6.2,11.7,132.1
"Oxford","1951-12",3,9,39.8
"Oxford","1952-01",0.3,6,46.4
"Oxford","1952-02",0.3,6.9,13.3
"Oxford","1952-03",3.9,10.5,61.1
"Oxford","1952-04",5.4,15.2,41.2
"Oxford","1952-05",9.5,19.1,56.6
"Oxford","1952-06",10.5,20.5,34
"Oxford","1952-07",12.9,23,7.5
"Oxford","1952-08",12.6,21.1,108.5
"Oxford","1952-09",7.2,15.7,43
"Oxford","1952-10",5.6,12.9,95.5
"Oxford","1952-11",1.3,7,96.8
"Oxford","1952-12",-0.6,6,55.2
"Oxford","1953-01",0.8,5.4,21.8
"Oxford","1953-02",1.1,7.3,40.4
"Oxford","1953-03",0.3,10.8,17.2
"Oxford","1953-04",3.5,12.5,53
"Oxford","1953-05",8.2,17.9,42.8
"Oxford","1953-06",10.5,18.7,40.5
"Oxford","1953-07",11.7,20.4,82.1
"Oxford","1953-08",12.2,21.7,74.1
"Oxford","1953-09",10,18.6,47.3
"Oxford","1953-10",6.5,14,56
"Oxford","1953-11",5.9,11.3,39.7
"Oxford","1953-12",5,9.5,18
"Oxford","1954-01",0.3,5.6,33
"Oxford","1954-02",0.2,6.5,59.7
"Oxford","1954-03",2.9,10.1,64.4
"Oxford","1954-04",2.8,12.8,10.1
"Oxford","1954-05",7.2,15.9,53.3
"Oxford","1954-06",10.3,17.9,92.3
"Oxford","1954-07",11.3,18.6,55.8
"Oxford","1954-08",11.3,19.2,80.1
"Oxford","1954-09",9.4,17.6,66.3
"Oxford","1954-10",9.3,15.8,54.9
"Oxford","1954-11",3.8,10.9,112.2
"Oxford","1954-12",4.4,9.6,51.4
"Oxford","1955-01",0.3,5.4,62.7
"Oxford","1955-02",-1.1,4.5,36.3
"Oxford","1955-03",-0.4,7.5,36.5
"Oxford","1955-04",5.6,14.6,16.6
"Oxford","1955-05",6,14.6,113.5
"Oxford","1955-06",10.1,19.3,107.4
"Oxford","1955-07",12.6,23.7,7.4
"Oxford","1955-08",13.6,24.3,11.5
"Oxford","1955-09",10,19.4,38.3
"Oxford","1955-10",5.4,13.9,40.1
"Oxford","1955-11",3.7,10.4,35.4
"Oxford","1955-12",2.2,9.4,79.1
"Oxford","1956-01",1,6.7,99.5
"Oxford","1956-02",-3.5,2.5,11.4
"Oxford","1956-03",2.2,10.8,17.3
"Oxford","1956-04",2.6,12.2,48.1
"Oxford","1956-05",7.1,18.2,8.5
"Oxford","1956-06",9.6,17.9,62.7
"Oxford","1956-07",12.5,20.9,62
"Oxford","1956-08",10.6,18.4,114.9
"Oxford","1956-09",11.1,18.4,60
"Oxford","1956-10",5.8,13.6,45.9
"Oxford","1956-11",2.9,9.1,19.7
"Oxford","1956-12",3.5,8.2,80.7
"Oxford","1957-01",3,8.6,41
"Oxford","1957-02",3.2,9.1,71.7
"Oxford","1957-03",5.9,13.6,43.1
"Oxford","1957-04",5.1,13.5,9.9
"Oxford","1957-05",6.2,15.4,42.4
"Oxford","1957-06",10.1,22.2,55.7
"Oxford","1957-07",13.4,21.5,85.4
"Oxford","1957-08",12.1,20.4,95.9
"Oxford","1957-09",9.7,16.9,101.5
"Oxford","1957-10",7.6,15.4,52.6
"Oxford","1957-11",3.7,8.8,50.5
"Oxford","1957-12",1.6,7.4,64.4
"Oxford","1958-01",1,6.6,90.2
"Oxford","1958-02",2.3,9,65.4
"Oxford","1958-03",0.9,7.8,34.6
"Oxford","1958-04",3.6,12.1,27.5
"Oxford","1958-05",7.9,16.4,54.4
"Oxford","1958-06",10.7,19.1,84.2
"Oxford","1958-07",12.3,20.8,63.6
"Oxford","1958-08",12.7,20.2,67.3
"Oxford","1958-09",11.8,19.3,80.3
"Oxford","1958-10",8.1,14.4,72.5
"Oxford","1958-11",4.2,9.3,76.7
"Oxford","1958-12",2.7,7.4,83.5
"Oxford","1959-01",-0.6,4.9,94.1
"Oxford","1959-02",1.3,7.1,2.2
"Oxford","1959-03",4.1,11.4,86.6
"Oxford","1959-04",6.3,14.2,52.2
"Oxford","1959-05",7.7,18.3,25.8
"Oxford","1959-06",10.9,21,25.2
"Oxford","1959-07",12.8,23.9,64.9
"Oxford","1959-08",13,23.3,44
"Oxford","1959-09",9.4,21.8,5.4
"Oxford","1959-10",7.8,17.3,49.1
"Oxford","1959-11",3.7,10.6,44.9
"Oxford","1959-12",3.4,9.2,124
"Oxford","1960-01",1.6,6.5,82.3
"Oxford","1960-02",1.9,7.5,50.6
"Oxford","1960-03",3.9,9.8,24.9
"Oxford","1960-04",4.8,14,16.9
"Oxford","1960-05",8.8,17.8,61.4
"Oxford","1960-06",11.9,21.8,111
"Oxford","1960-07",11.9,19.6,110.1
"Oxford","1960-08",11.4,20,50.5
"Oxford","1960-09",9.8,17.8,104.8
"Oxford","1960-10",7.9,13.8,138.6
"Oxford","1960-11",4.7,10.8,106.1
"Oxford","1960-12",2.2,6.6,107.5
"Oxford","1961-01",1.8,6.6,86.1
"Oxford","1961-02",4.9,10.3,53.4
"Oxford","1961-03",3.7,13.6,4.5
"Oxford","1961-04",7,14.4,75.9
"Oxford","1961-05",7.2,16.3,28
"Oxford","1961-06",10.2,20.9,33.9
"Oxford","1961-07",11.9,21.1,54.3
"Oxford","1961-08",12,21.1,59.1
"Oxford","1961-09",11.5,20.4,56.9
"Oxford","1961-10",7.5,15,67.7
"Oxford","1961-11",3.1,9.2,36.9
"Oxford","1961-12",-0.3,5.3,97.8
"Oxford","1962-01",1.6,7.5,94.7
"Oxford","1962-02",1.6,7.5,10.3
"Oxford","1962-03",-0.7,7.3,32.4
"Oxford","1962-04",4.5,12,50.7
"Oxford","1962-05",7,14.8,38.6
"Oxford","1962-06",9.3,19.8,5.5
"Oxford","1962-07",11.8,20.2,54.6
"Oxford","1962-08",11.6,19.4,96.1
"Oxford","1962-09",9.5,17,115
"Oxford","1962-10",6.8,14.8,29.6
"Oxford","1962-11",2.8,8.3,55.1
"Oxford","1962-12",-1.6,4.2,50.4
"Oxford","1963-01",-5.8,-0.2,27.9
"Oxford","1963-02",-3.1,1.7,10.4
"Oxford","1963-03",3.1,9.8,75.9
"Oxford","1963-04",5.7,13.2,50.4
"Oxford","1963-05",6.9,15.6,43.6
"Oxford","1963-06",11,19.9,65.9
"Oxford","1963-07",11.4,20.4,48
"Oxford","1963-08",11.2,18.7,81.4
"Oxford","1963-09",9.7,17.6,58
"Oxford","1963-10",8.4,14.8,44.4
"Oxford","1963-11",6.3,11.4,115.4
"Oxford","1963-12",0,4.9,18.6
"Oxford","1964-01",1.1,5.6,13
"Oxford","1964-02",2.5,7.4,22.2
"Oxford","1964-03",2.1,7.2,92.6
"Oxford","1964-04",5.6,12.7,59.5
"Oxford","1964-05",9.3,18.6,44.4
"Oxford","1964-06",10.7,18.6,49.3
"Oxford","1964-07",12.7,22,21.2
"Oxford","1964-08",11.8,21.7,14.6
"Oxford","1964-09",9.6,20.6,15.5
"Oxford","1964-10",4.9,13.3,17.5
"Oxford","1964-11",5,10.5,25
"Oxford","1964-12",0.7,6.8,43.7
"Oxford","1965-01",1.2,6.4,56
"Oxford","1965-02",0.5,5.6,5.8
"Oxford","1965-03",1.8,10.1,44.2
"Oxford","1965-04",4.5,13.1,49.4
"Oxford","1965-05",8.4,16.3,63.8
"Oxford","1965-06",10.8,19.1,53.4
"Oxford","1965-07",11,18.5,90
"Oxford","1965-08",11,20.1,61.7
"Oxford","1965-09",9.1,16.9,75.4
"Oxford","1965-10",7,15.2,12
"Oxford","1965-11",1.9,8,51.2
"Oxford","1965-12",2.4,8.1,95.5
"Oxford","1966-01",0.8,5,30.8
"Oxford","1966-02",4.6,9,74.9
"Oxford","1966-03",3.2,10.7,9.9
"Oxford","1966-04",5,11.1,81.7
"Oxford","1966-05",7.2,16.3,54
"Oxford","1966-06",11.3,20.8,56.6
"Oxford","1966-07",11.7,19.8,80.9
"Oxford","1966-08",11.1,19.9,78.8
"Oxford","1966-09",10.3,18.5,52.5
"Oxford","1966-10",7.9,14.2,122.7
"Oxford","1966-11",2.9,8.3,28
"Oxford","1966-12",3,9.1,80.4
"Oxford","1967-01",2.6,7.2,35.5
"Oxford","1967-02",2.9,8.9,64.3
"Oxford","1967-03",4.2,11.1,30.7
"Oxford","1967-04",4.7,12,40.4
"Oxford","1967-05",7.5,15.6,85.6
"Oxford","1967-06",9.9,19.5,49.3
"Oxford","1967-07",13.1,22.7,76.6
"Oxford","1967-08",12.3,20.7,44
"Oxford","1967-09",10.9,17.7,59.4
"Oxford","1967-10",8.8,14.2,121.7
"Oxford","1967-11",3,8.9,29.2
"Oxford","1967-12",2,7.1,63.3
"Oxford","1968-01",2,7.3,57.9
"Oxford","1968-02",-0.1,4.7,26.8
"Oxford","1968-03",3.6,10.8,19.5
"Oxford","1968-04",4.4,13,46.1
"Oxford","1968-05",6.7,14.5,66.2
"Oxford","1968-06",11.4,19.9,69.2
"Oxford","1968-07",12,19.7,141.6
"Oxford","1968-08",12.3,19.4,91.7
"Oxford","1968-09",11.1,18,108.3
"Oxford","1968-10",10.6,15.8,67.7
"Oxford","1968-11",4.6,8.9,54.5
"Oxford","1968-12",1.1,5.1,63.6
"Oxford","1969-01",3.6,8.6,74.9
"Oxford","1969-02",-0.9,4.2,39.9
"Oxford","1969-03",1.1,7.3,48.3
"Oxford","1969-04",3.7,13.1,37
"Oxford","1969-05",8.3,16.4,88.8
"Oxford","1969-06",9.5,19.9,20.7
"Oxford","1969-07",13.1,23.2,49
"Oxford","1969-08",13.2,21.3,87.9
"Oxford","1969-09",10.8,17.7,32.8
"Oxford","1969-10",9.9,16.7,5
"Oxford","1969-11",3.2,9,52
"Oxford","1969-12",1.2,6,72.9
"Oxford","1970-01",1.9,6.6,66.6
"Oxford","1970-02",0.6,6.6,49.2
"Oxford","1970-03",0.6,7.6,45.8
"Oxford","1970-04",3.8,11.3,75.9
"Oxford","1970-05",8.7,18.8,22.9
"Oxford","1970-06",11.6,22.4,43
"Oxford","1970-07",11.9,20.4,42.3
"Oxford","1970-08",12.2,21,51.9
"Oxford","1970-09",11.2,19.4,40.3
"Oxford","1970-10",7.4,15,19.5
"Oxford","1970-11",5.6,11.4,150.3
"Oxford","1970-12",1.8,6.7,33.9
"Oxford","1971-01",2.5,7.2,105.3
"Oxford","1971-02",1.5,7.9,22.1
"Oxford","1971-03",2.2,8.7,42.9
"Oxford","1971-04",4.3,12,44.8
"Oxford","1971-05",7.4,17.3,46.3
"Oxford","1971-06",9.4,16.7,135.8
"Oxford","1971-07",13.1,23.2,37.3
"Oxford","1971-08",12.7,20.3,133.2
"Oxford","1971-09",9.8,19.5,13.4
"Oxford","1971-10",7.4,15.8,74.2
"Oxford","1971-11",3,9.8,61.3
"Oxford","1971-12",4.6,8.7,24
"Oxford","1972-01",2,6.4,60.5
"Oxford","1972-02",2.5,7,50.8
"Oxford","1972-03",2.8,11.8,63.2
"Oxford","1972-04",5.4,12.2,45.8
"Oxford","1972-05",7.4,15.1,49.8
"Oxford","1972-06",8.8,16.6,55.8
"Oxford","1972-07",11.8,21,23.3
"Oxford","1972-08",11.6,20.7,29.8
"Oxford","1972-09",8.3,16.5,31
"Oxford","1972-10",7.4,14.8,25.9
"Oxford","1972-11",3.8,9.5,65.8
"Oxford","1972-12",3.5,8.7,74
"Oxford","1973-01",2.1,6.8,24.4
"Oxford","1973-02",1.3,7.7,15
"Oxford","1973-03",2.1,11,10.8
"Oxford","1973-04",4.2,12.1,42.4
"Oxford","1973-05",8.1,16.2,71.2
"Oxford","1973-06",10.9,20.9,109.3
"Oxford","1973-07",12.2,20.8,60
"Oxford","1973-08",12.8,22.5,28.8
"Oxford","1973-09",11,19.7,32.7
"Oxford","1973-10",5.5,12.8,40.8
"Oxford","1973-11",3.2,9.8,28.3
"Oxford","1973-12",2.3,8.3,30.9
"Oxford","1974-01",3.6,9.3,65
"Oxford","1974-02",3.1,8.7,77.7
"Oxford","1974-03",2.4,9.3,36.7
"Oxford","1974-04",3.8,13,4.2
"Oxford","1974-05",6.8,16.1,31.6
"Oxford","1974-06",10.1,19.1,78.7
"Oxford","1974-07",12.2,20.1,41.7
"Oxford","1974-08",11.3,20.6,97.2
"Oxford","1974-09",9.1,16.5,156.1
"Oxford","1974-10",4.9,11,66.4
"Oxford","1974-11",5,10.1,95.1
"Oxford","1974-12",5.9,10.6,33.4
"Oxford","1975-01",4.6,9.8,69.4
"Oxford","1975-02",1.8,7.9,29.7
"Oxford","1975-03",2.5,7.8,95.2
"Oxford","1975-04",5.3,12.8,46.9
"Oxford","1975-05",6.4,14.3,49
"Oxford","1975-06",9.4,21.5,18
"Oxford","1975-07",13.4,23.8,34.1
"Oxford","1975-08",14.1,25.1,30.2
"Oxford","1975-09",9.9,18.7,95.3
"Oxford","1975-10",6.5,14.2,11
"Oxford","1975-11",2.5,9.8,37.9
"Oxford","1975-12",1.7,7.5,21.7
"Oxford","1976-01",3.4,8.5,18.9
"Oxford","1976-02",2.3,7.5,18.8
"Oxford","1976-03",1.7,9,16
"Oxford","1976-04",4.1,12.9,8.1
"Oxford","1976-05",8.3,17.8,44.2
"Oxford","1976-06",12.6,24.4,17.1
"Oxford","1976-07",13.2,25.9,14.3
"Oxford","1976-08",11.4,24.4,23.9
"Oxford","1976-09",10.5,18.1,90.7
"Oxford","1976-10",8.3,14.1,99.5
"Oxford","1976-11",3.4,9.2,55.9
"Oxford","1976-12",-0.4,4.6,101.8
"Oxford","1977-01",0.7,5.4,75.9
"Oxford","1977-02",3.3,8.9,114.4
"Oxford","1977-03",4.3,10.5,59.8
"Oxford","1977-04",3.8,11.6,40.7
"Oxford","1977-05",6.1,15.7,43.1
"Oxford","1977-06",8.5,16.7,86.9
"Oxford","1977-07",12,21,5.8
"Oxford","1977-08",12.2,19.7,129
"Oxford","1977-09",10.4,17.5,7.8
"Oxford","1977-10",8.3,15.4,32.8
"Oxford","1977-11",3.8,9.6,46.6
"Oxford","1977-12",3.9,8.9,67.8
"Oxford","1978-01",0.7,6.2,68.2
"Oxford","1978-02",0.4,5.5,45.6
"Oxford","1978-03",3.3,10.8,52.3
"Oxford","1978-04",3.3,10.2,45.2
"Oxford","1978-05",7.1,17,48.5
"Oxford","1978-06",9.6,19.1,39.9
"Oxford","1978-07",11.5,20,82.4
"Oxford","1978-08",11.4,20.2,32.6
"Oxford","1978-09",10.6,19.1,24.4
"Oxford","1978-10",8.1,16.2,5.4
"Oxford","1978-11",5.5,11.6,22.8
"Oxford","1978-12",2.2,7.1,109.5
"Oxford","1979-01",-3.1,3.2,56.8
"Oxford","1979-02",-0.9,3.8,56.2
"Oxford","1979-03",2.1,8.4,110.3
"Oxford","1979-04",4.8,12.3,38.9
"Oxford","1979-05",6.8,15.2,124.8
"Oxford","1979-06",10.7,19,43.6
"Oxford","1979-07",13,22.5,16.6
"Oxford","1979-08",11.7,20.3,60.8
"Oxford","1979-09",9.6,18.6,17
"Oxford","1979-10",8,15.5,59.8
"Oxford","1979-11",3.9,10.5,39.4
"Oxford","1979-12",3.8,8.9,127.7
"Oxford","1980-01",-0.3,5.3,36.7
"Oxford","1980-02",3.2,9.5,39.8
"Oxford","1980-03",2.3,8.5,69.8
"Oxford","1980-04",4.9,13.7,14.1
"Oxford","1980-05",6.3,16.6,35.5
"Oxford","1980-06",10.7,19,89.4
"Oxford","1980-07",11.2,19.7,59.5
"Oxford","1980-08",12.8,21.2,63.6
"Oxford","1980-09",12.2,19.2,65.6
"Oxford","1980-10",6,13,84.9
"Oxford","1980-11",4.4,9.1,42.5
"Oxford","1980-12",2.9,8.5,32.9
"Oxford","1981-01",2.4,7.3,39.2
"Oxford","1981-02",0.2,6.2,20.9
"Oxford","1981-03",6.4,11.1,129.7
"Oxford","1981-04",4.4,12,43.9
"Oxford","1981-05",8.2,15.7,87.7
"Oxford","1981-06",10.4,18.1,26.1
"Oxford","1981-07",12.3,21.3,34
"Oxford","1981-08",12.7,22.2,38.8
"Oxford","1981-09",11,19.8,92.5
"Oxford","1981-10",5.7,12.3,64.7
"Oxford","1981-11",4.9,10.8,31.4
"Oxford","1981-12",-2,3.6,74
"Oxford","1982-01",-0.1,5.5,57.2
"Oxford","1982-02",2.7,7.9,32
"Oxford","1982-03",2.9,10.3,96.2
"Oxford","1982-04",4.9,13.8,27.4
"Oxford","1982-05",7.2,17.5,35.9
"Oxford","1982-06",12.7,21.3,69.4
"Oxford","1982-07",12.8,22,23.5
"Oxford","1982-08",12.9,21.2,37.9
"Oxford","1982-09",10.6,20.1,51.9
"Oxford","1982-10",7.8,13.6,83.4
"Oxford","1982-11",6.1,10.8,77.3
"Oxford","1982-12",1.9,7.7,62.4
"Oxford","1983-01",4.7,9.8,45.7
"Oxford","1983-02",-0.7,4.8,23.8
"Oxford","1983-03",3.3,10.3,42.5
"Oxford","1983-04",3.7,11.8,89.5
"Oxford","1983-05",7.8,14.8,106.3
"Oxford","1983-06",11,19.6,19.4
"Oxford","1983-07",15.4,26.8,21.7
"Oxford","1983-08",13.3,23.5,24
"Oxford","1983-09",11.1,18,59.4
"Oxford","1983-10",7.7,14.3,53
"Oxford","1983-11",5.2,10.4,42.6
"Oxford","1983-12",3.2,8.7,49.8
"Oxford","1984-01",1.5,7.5,81.5
"Oxford","1984-02",1,6.4,35.4
"Oxford","1984-03",2.4,8.2,50.3
"Oxford","1984-04",3.4,13.9,1.6
"Oxford","1984-05",6,14.5,72
"Oxford","1984-06",10.8,20.8,30
"Oxford","1984-07",12.2,23.9,13.6
"Oxford","1984-08",13.6,23.6,32.7
"Oxford","1984-09",11.2,17.9,91.1
"Oxford","1984-10",8.6,15,54.4
"Oxford","1984-11",6,11.3,101.6
"Oxford","1984-12",2.7,8.3,44.5
"Oxford","1985-01",-1.9,3.9,44.4
"Oxford","1985-02",-0.8,5.5,34.7
"Oxford","1985-03",1.4,8.9,36.7
"Oxford","1985-04",5.1,13.1,32.7
"Oxford","1985-05",7.3,15.7,80.5
"Oxford","1985-06",9,17.5,122.5
"Oxford","1985-07",12.7,21.6,45.8
"Oxford","1985-08",12.1,19,67
"Oxford","1985-09",11.2,19.4,19.4
"Oxford","1985-10",7.9,14.5,29.1
"Oxford","1985-11",1.7,7.4,41.1
"Oxford","1985-12",5.1,9.4,108.1
"Oxford","1986-01",1.1,6.7,67.3
"Oxford","1986-02",-4.1,1,7.3
"Oxford","1986-03",2.1,9.2,58
"Oxford","1986-04",3.1,10.2,70.4
"Oxford","1986-05",8,15.7,70.7
"Oxford","1986-06",10.5,20.6,22.3
"Oxford","1986-07",12.8,21.5,37.1
"Oxford","1986-08",11,18.4,114.3
"Oxford","1986-09",7.5,16.6,39
"Oxford","1986-10",7.8,15.3,75.1
"Oxford","1986-11",5.4,11.4,78.4
"Oxford","1986-12",3.8,9.2,64.2
"Oxford","1987-01",-1.4,3,9.9
"Oxford","1987-02",1,7.1,34
"Oxford","1987-03",1.5,8.2,53.9
"Oxford","1987-04",6.6,15.2,51.4
"Oxford","1987-05",6.5,15.2,48.7
"Oxford","1987-06",10.4,17.8,86
"Oxford","1987-07",12.7,21.2,29.3
"Oxford","1987-08",12.5,21,34
"Oxford","1987-09",10.9,18.6,25.4
"Oxford","1987-10",6.7,14,138.8
"Oxford","1987-11",4.3,9,58.2
"Oxford","1987-12",3.7,8,26
"Oxford","1988-01",3.3,8.1,100
"Oxford","1988-02",2.3,8.1,33.8
"Oxford","1988-03",3.8,10.2,59.1
"Oxford","1988-04",4.6,12.6,30.2
"Oxford","1988-05",7.8,17.1,32
"Oxford","1988-06",10.3,18.7,59.6
"Oxford","1988-07",11.6,18.9,96.5
"Oxford","1988-08",11.9,20.4,38.8
"Oxford","1988-09",10.4,17.9,39.6
"Oxford","1988-10",8,14.5,38.6
"Oxford","1988-11",1.6,9.1,29.5
"Oxford","1988-12",5.4,10.1,13.4
"Oxford","1989-01",3.6,9.1,33.4
"Oxford","1989-02",3,9.9,55.1
"Oxford","1989-03",4.6,12,47
"Oxford","1989-04",3.6,11,63.8
"Oxford","1989-05",8.6,19.7,29.2
"Oxford","1989-06",10.5,20.8,45.9
"Oxford","1989-07",14,24.9,29.4
"Oxford","1989-08",12.4,23.4,43.3
"Oxford","1989-09",11.9,19.9,23.8
"Oxford","1989-10",8.9,15.9,53.9
"Oxford","1989-11",3.2,9.8,32.5
"Oxford","1989-12",3.3,8.2,141.5
"Oxford","1990-01",4.5,10,75
"Oxford","1990-02",5.3,11.3,94.2
"Oxford","1990-03",5,12.7,18.4
"Oxford","1990-04",3.3,13.7,20.4
"Oxford","1990-05",7.8,19.2,8.7
"Oxford","1990-06",10.7,18.2,48.8
"Oxford","1990-07",12.2,23.8,17.7
"Oxford","1990-08",14,24.7,26.5
"Oxford","1990-09",9.4,18.7,41.1
"Oxford","1990-10",9.3,15.8,45.9
"Oxford","1990-11",4.3,9.8,20
"Oxford","1990-12",1.7,6.9,56.3
"Oxford","1991-01",1.2,6.4,60.9
"Oxford","1991-02",-1.6,4.7,20.5
"Oxford","1991-03",5.1,11.5,46.1
"Oxford","1991-04",4.6,12.2,56.3
"Oxford","1991-05",7.4,15.3,8.6
"Oxford","1991-06",9,16.8,74.8
"Oxford","1991-07",13.7,22.2,92.8
"Oxford","1991-08",13.3,23.2,11.6
"Oxford","1991-09",10.6,20.2,42.9
"Oxford","1991-10",7.3,13.4,34.2
"Oxford","1991-11",4.5,9.9,62.2
"Oxford","1991-12",1.6,7,15.9
"Oxford","1992-01",1.5,5.9,30.4
"Oxford","1992-02",2.1,8.9,22
"Oxford","1992-03",4.8,11,47.7
"Oxford","1992-04",5.6,13.2,57.7
"Oxford","1992-05",9.1,19.7,62.2
"Oxford","1992-06",11.7,21.4,43.4
"Oxford","1992-07",13.5,21.1,70.1
"Oxford","1992-08",12.8,20.3,108.9
"Oxford","1992-09",10.8,17.6,106.9
"Oxford","1992-10",5.2,11.2,75.7
"Oxford","1992-11",4.7,10.9,119.9
"Oxford","1992-12",1.3,6.4,50.7
"Oxford","1993-01",3.5,9.6,82.4
"Oxford","1993-02",2.4,7.1,7.1
"Oxford","1993-03",3.9,11,32.7
"Oxford","1993-04",6.6,13.2,69.2
"Oxford","1993-05",8,16.6,56.6
"Oxford","1993-06",11.5,20.7,40.1
"Oxford","1993-07",12.3,20.8,51.3
"Oxford","1993-08",11.1,20.5,26.7
"Oxford","1993-09",9.3,16.7,96.1
"Oxford","1993-10",6,11.9,112.4
"Oxford","1993-11",2.6,8,51
"Oxford","1993-12",3.4,8.7,98
"Oxford","1994-01",3.3,8.5,82.2
"Oxford","1994-02",1.3,6.7,62.4
"Oxford","1994-03",5.3,11.7,41.9
"Oxford","1994-04",5.1,12.5,52
"Oxford","1994-05",7.6,15.3,84.5
"Oxford","1994-06",11,20.6,13.5
"Oxford","1994-07",13.8,24.8,54.2
"Oxford","1994-08",13,21.1,52.5
"Oxford","1994-09",10.4,16.6,62.6
"Oxford","1994-10",6.9,14.1,67.4
"Oxford","1994-11",8.4,12.7,55.7
"Oxford","1994-12",3.9,9.6,74.6
"Oxford","1995-01",2.2,8.5,116.3
"Oxford","1995-02",4.4,10.4,66
"Oxford","1995-03",2,10.5,49.3
"Oxford","1995-04",5.4,14.3,18.9
"Oxford","1995-05",7.8,17.8,54.1
"Oxford","1995-06",10.4,20,6.6
"Oxford","1995-07",13.9,25.1,37.8
"Oxford","1995-08",13.9,26.4,4.4
"Oxford","1995-09",10.3,18.3,98.8
"Oxford","1995-10",10.3,17.3,33.2
"Oxford","1995-11",5.2,11.3,98.2
"Oxford","1995-12",0.2,4.6,99.8
"Oxford","1996-01",3.1,6.6,35.5
"Oxford","1996-02",-0.1,6.2,60.8
"Oxford","1996-03",1.8,8.4,27.1
"Oxford","1996-04",4.8,13.8,49.3
"Oxford","1996-05",5.6,14.1,35.7
"Oxford","1996-06",10.2,21.2,23.7
"Oxford","1996-07",12.7,23.3,25.5
"Oxford","1996-08",12.5,22.4,53.1
"Oxford","1996-09",10.3,18.4,16.1
"Oxford","1996-10",8.6,15.8,33
"Oxford","1996-11",2.9,9.6,81.6
"Oxford","1996-12",0.9,5.5,16.2
"Oxford","1997-01",-0.2,5.1,11.9
"Oxford","1997-02",4.2,10.4,76.5
"Oxford","1997-03",5.5,13.3,7.2
"Oxford","1997-04",4.9,14.5,17.5
"Oxford","1997-05",7.4,17.4,61.2
"Oxford","1997-06",11.3,18.9,66.7
"Oxford","1997-07",12.9,22.8,25.4
"Oxford","1997-08",15.7,24.9,104.2
"Oxford","1997-09",10.7,19.7,18.5
"Oxford","1997-10",6.6,14.9,57.2
"Oxford","1997-11",6.1,11.7,94.6
"Oxford","1997-12",3.6,9,58.7
"Oxford","1998-01",2.9,8.3,60
"Oxford","1998-02",4.1,11.5,8.7
"Oxford","1998-03",5.4,11.8,57.4
"Oxford","1998-04",5.1,11.9,107.7
"Oxford","1998-05",9.1,18.7,20.9
"Oxford","1998-06",11.5,19.1,75.9
"Oxford","1998-07",12.4,21,29.5
"Oxford","1998-08",11.9,22.4,26.8
"Oxford","1998-09",11.8,19.6,119.4
"Oxford","1998-10",8.2,14.4,116.4
"Oxford","1998-11",2.2,9.3,69.9
"Oxford","1998-12",3.2,9.4,72.7
"Oxford","1999-01",3.4,9,91.9
"Oxford","1999-02",2.9,8.6,32.9
"Oxford","1999-03",4.8,11.6,28.8
"Oxford","1999-04",6.1,14.3,57.6
"Oxford","1999-05",9.7,18.2,50.9
"Oxford","1999-06",10.1,19.7,65.3
"Oxford","1999-07",13.3,24.2,7.2
"Oxford","1999-08",12.9,21.6,98.3
"Oxford","1999-09",12.4,20.8,102.1
"Oxford","1999-10",7.1,15.1,70.8
"Oxford","1999-11",5.3,10.8,41.1
"Oxford","1999-12",1.7,8.3,89.8
"Oxford","2000-01",2,8.1,19.8
"Oxford","2000-02",3.8,10.2,78.3
"Oxford","2000-03",4.2,11.7,11.9
"Oxford","2000-04",4.8,12.4,137.2
"Oxford","2000-05",8.6,17.2,67.7
"Oxford","2000-06",12.2,20.5,19.4
"Oxford","2000-07",12.3,20.8,28.5
"Oxford","2000-08",13.3,22.7,58.3
"Oxford","2000-09",12.1,19.2,87.2
"Oxford","2000-10",8.2,14.3,119.5
"Oxford","2000-11",4.8,10.6,99.1
"Oxford","2000-12",4.2,8.6,99.8
"Oxford","2001-01",1.2,6.4,57.4
"Oxford","2001-02",2,8.8,68.6
"Oxford","2001-03",3.1,9,75.1
"Oxford","2001-04",4.8,12.9,72.7
"Oxford","2001-05",7.9,18.5,35.5
"Oxford","2001-06",10.6,20.7,23.1
"Oxford","2001-07",13.4,23.4,57.2
"Oxford","2001-08",12.9,22.7,92
"Oxford","2001-09",10.5,17.9,35
"Oxford","2001-10",11.1,17,92.4
"Oxford","2001-11",3.9,11.2,38.5
"Oxford","2001-12",0.2,6.8,29.5
"Oxford","2002-01",3.4,9.2,57.4
"Oxford","2002-02",4.4,11.1,70.9
"Oxford","2002-03",4.6,12.4,33
"Oxford","2002-04",5.2,15.2,43
"Oxford","2002-05",8.4,16.8,58.3
"Oxford","2002-06",10.3,20,42.4
"Oxford","2002-07",12,22.1,89.6
"Oxford","2002-08",12.9,22.8,53.2
"Oxford","2002-09",10,19.7,24.8
"Oxford","2002-10",7.1,14.8,109.4
"Oxford","2002-11",6.4,11.8,133.4
"Oxford","2002-12",4.1,8.9,98.1
"Oxford","2003-01",1.8,7.6,81.4
